date,temp_min,temp_max,temp_mean
1996-05-18,-10.9,-0.7,-4.079166666666667
1996-05-19,-10.7,4.0,-1.608695652173913
1996-05-20,-6.5,1.7,-0.9625
1996-05-21,-5.5,6.0,0.7916666666666666
1996-05-22,-4.1,5.8,1.4166666666666667
1996-05-23,-3.4,4.8,1.8291666666666666
1996-05-24,-2.4,7.7,3.4791666666666665
1996-05-25,3.3,7.4,5.165217391304347
1996-05-26,2.8,8.1,4.879166666666666
1996-05-27,0.6,6.6,3.9291666666666667
1996-05-28,0.5,4.6,2.629166666666667
1996-05-29,-0.9,5.3,2.4166666666666665
1996-05-30,-1.6,8.0,3.6374999999999997
1996-05-31,1.2,12.2,7.7749999999999995
1996-06-01,2.3,8.2,5.5
1996-06-02,0.8,10.4,5.966666666666666
1996-06-03,1.4,9.3,6.070833333333333
1996-06-04,0.6,13.3,7.491666666666667
1996-06-05,4.4,12.3,8.862499999999999
1996-06-06,2.3,12.0,7.9375
1996-06-07,0.1,8.1,5.120833333333334
1996-06-08,-1.3,16.2,8.729166666666666
1996-06-09,5.7,10.8,8.629166666666666
1996-06-10,3.5,12.3,8.554166666666667
1996-06-11,2.5,13.3,8.875
1996-06-12,1.0,15.1,9.945833333333333
1996-06-13,5.0,8.1,7.0260869565217385
1996-06-14,1.6,6.8,4.966666666666667
1996-06-15,1.2,7.8,4.895833333333333
1996-06-16,3.2,9.4,6.179166666666667
1996-06-17,3.1,11.4,7.633333333333333
1996-06-18,5.6,7.9,6.441666666666666
1996-06-19,5.2,12.3,7.666666666666667
1996-06-20,6.3,9.2,7.841666666666666
1996-06-21,7.9,13.5,10.090909090909092
1996-06-22,8.1,15.0,11.604347826086956
1996-06-23,4.7,9.9,7.808333333333334
1996-06-24,3.8,10.7,6.804347826086956
1996-06-25,3.0,13.9,8.85
1996-06-26,6.8,19.8,13.533333333333333
1996-06-27,6.9,11.7,9.354166666666666
1996-06-28,5.2,10.5,7.875
1996-06-29,4.6,11.7,7.779166666666666
1996-06-30,3.3,12.6,8.275
1996-07-01,1.4,10.2,7.0375000000000005
1996-07-02,7.5,17.0,12.179166666666667
1996-07-03,9.9,18.7,14.541666666666666
1996-07-04,7.7,17.8,13.965217391304348
1996-07-05,9.7,17.4,13.683333333333332
1996-07-06,9.1,13.9,10.808333333333332
1996-07-07,8.3,13.1,10.420833333333333
1996-07-08,7.5,12.3,9.320833333333333
1996-07-09,7.1,13.7,9.775
1996-07-10,8.1,14.3,11.760000000000002
1996-07-11,8.2,16.1,11.491666666666667
1996-07-12,6.2,14.6,10.975
1996-07-13,5.5,15.9,11.950000000000001
1996-07-14,8.1,11.2,9.924999999999999
1996-07-15,6.1,10.8,8.6
1996-07-16,5.2,10.1,7.6
1996-07-17,5.8,11.4,7.858333333333333
1996-07-18,5.0,12.9,9.208333333333334
1996-07-19,3.6,12.6,9.245833333333334
1996-07-20,5.1,17.1,12.658333333333333
1996-07-21,8.6,20.7,14.950000000000001
1996-07-22,10.2,19.7,14.658333333333333
1996-07-23,10.5,16.4,13.843478260869563
1996-07-24,10.0,19.0,14.6
1996-07-25,8.5,14.4,11.275
1996-07-26,7.8,13.3,10.9125
1996-07-27,8.0,14.7,11.383333333333333
1996-07-28,6.4,15.5,11.98695652173913
1996-07-29,8.1,16.1,12.129166666666668
1996-07-30,8.3,15.0,11.25
1996-07-31,7.2,15.1,10.733333333333334
1996-08-01,7.4,18.3,12.387500000000001
1996-08-02,7.4,16.1,12.545833333333334
1996-08-03,8.9,12.2,10.674999999999999
1996-08-04,7.1,12.8,9.641666666666667
1996-08-05,4.9,16.0,11.145833333333334
1996-08-06,3.4,20.8,13.3375
1996-08-07,5.0,23.6,16.545833333333334
1996-08-08,8.3,21.7,15.858333333333333
1996-08-09,7.6,21.7,15.504166666666668
1996-08-10,6.0,21.0,14.362499999999999
1996-08-11,6.0,22.4,15.612499999999999
1996-08-12,8.3,23.5,16.01666666666667
1996-08-13,7.7,23.1,15.970833333333333
1996-08-14,7.8,22.9,15.516666666666666
1996-08-15,4.5,13.2,9.858333333333333
1996-08-16,4.5,13.5,9.320833333333333
1996-08-17,6.6,16.1,11.299999999999999
1996-08-18,4.9,15.2,9.979166666666666
1996-08-19,3.2,16.0,10.475
1996-08-20,8.7,15.8,11.908333333333333
1996-08-21,3.9,12.7,8.608333333333333
1996-08-22,-1.2,10.1,5.808333333333334
1996-08-23,-2.8,17.4,8.191666666666666
1996-08-24,0.7,19.1,11.4125
1996-08-25,10.4,18.1,14.362499999999999
1996-08-26,11.0,17.3,14.033333333333333
1996-08-27,8.8,11.2,9.983333333333333
1996-08-28,7.7,11.1,8.945833333333333
1996-08-29,7.7,15.1,11.159090909090908
1996-08-30,7.1,14.5,10.924999999999999
1996-08-31,8.7,12.9,11.283333333333333
1996-09-01,3.3,10.5,7.920833333333333
1996-09-02,2.6,12.5,8.191304347826087
1996-09-03,5.3,10.8,8.5875
1996-09-04,3.2,6.4,4.854166666666667
1996-09-05,1.6,6.7,4.2250000000000005
1996-09-06,0.0,9.0,4.358333333333333
1996-09-07,-1.5,12.6,5.520833333333333
1996-09-08,-1.4,6.7,2.904166666666667
1996-09-09,-3.5,6.2,2.1625
1996-09-10,-0.1,6.5,2.6875
1996-09-11,-1.9,3.8,1.5958333333333332
1996-09-12,-1.8,3.7,0.615
1996-09-13,-4.1,8.5,1.9208333333333334
1996-09-14,-6.1,7.3,2.0541666666666667
1996-09-15,-2.4,7.7,3.016666666666667
1996-09-16,-2.9,10.9,3.3000000000000003
1996-09-17,-3.3,11.3,5.3625
1996-09-18,1.9,9.3,7.020833333333333
1996-09-19,-2.1,4.4,1.0
1996-09-20,-1.7,8.6,3.6791666666666667
1996-09-21,3.1,8.4,5.745833333333334
1996-09-22,1.5,9.7,4.995833333333334
1996-09-23,1.3,8.6,4.666666666666667
1996-09-24,0.6,5.2,3.3333333333333335
1996-09-25,0.4,4.2,2.3833333333333333
1996-09-26,0.5,4.4,2.558333333333333
1996-09-27,3.2,5.7,4.341666666666667
1996-09-28,3.2,6.2,4.695833333333334
1996-09-29,2.7,4.8,3.5416666666666665
1996-09-30,1.9,5.8,4.25
1996-10-01,0.7,3.0,1.7956521739130433
1996-10-02,0.4,4.4,2.341666666666667
1996-10-03,1.9,5.9,3.345833333333333
1996-10-04,1.1,3.3,2.3375
1996-10-05,2.0,5.5,3.5749999999999997
1996-10-06,-1.0,6.5,3.272727272727273
1996-10-07,-1.7,7.5,2.970833333333333
1996-10-08,1.3,6.6,4.5625
1996-10-09,2.7,7.5,5.041666666666667
1996-10-10,-1.8,3.9,1.6291666666666667
1996-10-11,-4.3,5.3,1.0708333333333333
1996-10-12,1.0,5.8,2.8166666666666664
1996-10-13,-3.7,2.6,-0.9583333333333334
1996-10-14,-7.6,-0.9,-3.1999999999999997
1996-10-15,-11.1,-2.4,-5.434782608695652
1996-10-16,-3.0,-0.7,-2.1125000000000003
1996-10-17,-4.6,-2.2,-3.920833333333333
1996-10-18,-4.7,-0.9,-3.2416666666666667
1996-10-19,-0.7,0.5,-0.029166666666666657
1996-10-20,-0.5,1.0,0.2708333333333333
1996-10-21,-5.0,3.8,-0.9083333333333333
1996-10-22,-2.1,-0.5,-1.1125
1996-10-23,-5.8,-1.0,-3.5083333333333333
1996-10-24,-0.3,9.2,1.7333333333333334
1996-10-25,-0.2,9.4,4.145833333333333
1996-10-26,-4.5,1.5,-0.4318181818181818
1996-10-27,-2.2,1.5,-0.11250000000000002
1996-10-28,-7.0,0.8,-1.55
1996-10-29,-0.9,0.4,-0.07916666666666666
1996-10-30,-3.5,-0.9,-2.2875
1996-10-31,-15.8,-3.5,-7.604166666666667
1996-11-01,-16.4,-4.9,-8.320833333333333
1996-11-02,-16.4,-5.8,-10.916666666666666
1996-11-03,-17.4,-8.8,-12.365217391304347
1996-11-04,-20.8,-12.9,-16.599999999999998
1996-11-05,-16.7,-8.5,-11.016666666666666
1996-11-06,-8.4,-4.5,-6.675
1996-11-07,-4.1,-1.2,-2.6041666666666665
1996-11-08,-14.8,-0.2,-3.25
1996-11-09,-17.8,-5.2,-11.65
1996-11-10,-19.6,-5.9,-12.929166666666667
1996-11-11,-12.2,-2.8,-6.220833333333332
1996-11-12,-23.3,-6.3,-16.966666666666665
1996-11-13,-24.6,-10.9,-19.279166666666665
1996-11-14,-11.1,4.9,-3.7624999999999997
1996-11-15,-3.2,1.7,-1.1916666666666667
1996-11-16,-8.8,-1.1,-4.2625
1996-11-17,-20.8,-4.4,-11.654166666666667
1996-11-18,-23.1,-12.7,-17.641666666666666
1996-11-19,-24.0,-16.7,-21.133333333333333
1996-11-20,-20.1,-6.7,-11.420833333333334
1996-11-21,-22.3,-8.9,-15.5625
1996-11-22,-8.3,-2.6,-5.4375
1996-11-23,-8.4,-1.6,-5.033333333333333
1996-11-24,-17.1,-2.3,-8.691666666666666
1996-11-25,-21.0,-10.9,-16.6375
1996-11-26,-27.4,-15.0,-20.508333333333333
1996-11-27,-27.2,-21.5,-24.816666666666666
1996-11-28,-27.3,-22.5,-25.329166666666666
1996-11-29,-27.3,-10.6,-16.379166666666666
1996-11-30,-10.4,-3.3,-6.508333333333333
1996-12-01,-9.0,-3.5,-6.0125
1996-12-02,-8.6,-3.3,-5.141666666666667
1996-12-03,-6.2,-2.5,-4.375
1996-12-04,-6.6,-0.8,-3.8541666666666665
1996-12-05,-12.1,0.0,-2.4272727272727272
1996-12-06,-16.5,-8.2,-12.012500000000001
1996-12-07,-19.7,-11.7,-16.170833333333334
1996-12-08,-16.4,0.3,-6.0
1996-12-09,-6.7,1.7,-1.5416666666666667
1996-12-10,-21.1,-6.4,-11.829166666666666
1996-12-11,-23.3,-13.2,-17.704166666666666
1996-12-12,-17.3,-14.4,-15.987499999999999
1996-12-13,-20.5,-15.2,-18.0625
1996-12-14,-17.8,-8.9,-11.975
1996-12-15,-8.6,-5.0,-6.416666666666667
1996-12-16,-8.7,-4.6,-5.595652173913043
1996-12-17,-15.4,-5.9,-8.5875
1996-12-18,-20.0,-8.5,-13.113636363636363
1996-12-19,-19.6,-10.7,-12.420833333333334
1996-12-20,-26.8,-19.1,-23.145833333333332
1996-12-21,-32.3,-23.6,-28.379166666666666
1996-12-22,-28.2,-22.1,-25.829166666666666
1996-12-23,-22.2,-9.8,-14.73913043478261
1996-12-24,-25.5,-9.0,-15.008333333333333
1996-12-25,-31.5,-13.6,-23.820833333333336
1996-12-26,-12.0,1.5,-4.770833333333333
1996-12-27,-12.6,-3.1,-7.205
1996-12-28,-10.2,-4.8,-7.733333333333333
1996-12-29,-20.8,-6.9,-10.845833333333333
1996-12-30,-23.1,-0.3,-12.516666666666667
1996-12-31,-8.1,-1.8,-5.804347826086956
1997-01-01,-10.2,-4.3,-6.433333333333334
1997-01-02,-7.6,-0.7,-4.3374999999999995
1997-01-03,-14.6,-1.2,-8.195833333333333
1997-01-04,-12.4,-5.6,-10.679166666666667
1997-01-05,-16.0,-6.0,-10.0375
1997-01-06,-6.5,-0.8,-4.279166666666667
1997-01-07,-19.8,-4.0,-11.073913043478262
1997-01-08,-23.5,-9.6,-19.599999999999998
1997-01-09,-13.5,-2.6,-7.913636363636363
1997-01-10,-14.4,-12.8,-13.5
1997-01-11,-15.1,-11.7,-12.629166666666668
1997-01-12,-21.7,-12.7,-16.400000000000002
1997-01-13,-15.7,-10.0,-11.666666666666666
1997-01-14,-13.4,-3.6,-7.7375
1997-01-15,-8.2,3.3,-1.9041666666666668
1997-01-16,-12.3,-8.4,-9.954166666666667
1997-01-17,-18.7,-12.5,-14.595833333333333
1997-01-18,-14.8,-12.8,-13.945833333333333
1997-01-19,-30.2,-15.2,-22.229166666666668
1997-01-20,-24.6,-0.7,-11.054166666666667
1997-01-21,-3.5,4.1,-0.9333333333333333
1997-01-22,-4.0,0.5,-1.3708333333333333
1997-01-23,-7.6,-2.5,-5.208333333333333
1997-01-24,-14.0,-0.7,-4.1499999999999995
1997-01-25,-15.5,2.7,-8.179166666666667
1997-01-26,-5.6,4.2,1.6666666666666667
1997-01-27,-11.6,-3.0,-8.07
1997-01-28,-14.8,-10.9,-12.704166666666666
1997-01-29,-17.6,-5.3,-10.270833333333334
1997-01-30,-9.9,4.0,-3.3791666666666664
1997-01-31,-8.9,-7.0,-7.845833333333334
1997-02-01,-10.1,3.5,-6.104347826086957
1997-02-02,-10.9,2.6,-6.547058823529412
1997-02-03,-7.2,-1.5,-4.470833333333333
1997-02-04,-7.1,0.5,-2.720833333333333
1997-02-05,-8.5,-1.3,-5.445833333333333
1997-02-06,-26.1,-8.9,-19.958333333333332
1997-02-07,-20.8,-15.8,-18.0125
1997-02-08,-20.7,-12.5,-15.391666666666666
1997-02-09,-27.4,-17.9,-23.316666666666666
1997-02-10,-22.6,-18.7,-20.204166666666666
1997-02-11,-19.1,-16.3,-17.7
1997-02-12,-17.6,-11.0,-14.979166666666666
1997-02-13,-14.5,-9.8,-11.429166666666667
1997-02-14,-21.0,-13.3,-16.212500000000002
1997-02-15,-21.9,-9.0,-16.583333333333332
1997-02-16,-17.4,-8.7,-12.65
1997-02-17,-15.6,-8.2,-11.633333333333333
1997-02-18,-13.7,-7.7,-10.729166666666666
1997-02-19,-16.2,-6.6,-10.070833333333333
1997-02-20,-9.6,-6.9,-7.745833333333334
1997-02-21,-10.1,-7.1,-8.891666666666667
1997-02-22,-13.7,-9.9,-11.487499999999999
1997-02-23,-13.4,-1.0,-6.204166666666667
1997-02-24,-7.9,-0.2,-3.608333333333333
1997-02-25,-5.6,-0.6,-3.5
1997-02-26,-17.2,-1.6,-8.245833333333334
1997-02-27,-15.9,-4.1,-7.154166666666666
1997-02-28,-15.2,-6.0,-9.295833333333333
1997-03-01,-7.3,-0.4,-3.233333333333334
1997-03-02,-16.5,-2.5,-7.254166666666666
1997-03-03,-19.2,-1.1,-7.145833333333333
1997-03-04,-4.8,-0.9,-2.654166666666667
1997-03-05,-11.0,1.1,-3.483333333333333
1997-03-06,-6.2,0.3,-1.7750000000000001
1997-03-07,-5.2,1.4,-0.8791666666666668
1997-03-08,-3.8,0.5,-2.0749999999999997
1997-03-09,-3.1,4.5,1.1333333333333333
1997-03-10,-3.4,-0.7,-1.9791666666666667
1997-03-11,-5.4,3.3,-0.9500000000000001
1997-03-12,-7.5,-4.1,-5.966666666666666
1997-03-13,-9.3,-5.3,-7.1625000000000005
1997-03-14,-15.1,-7.6,-9.791666666666666
1997-03-15,-25.8,-11.0,-17.729166666666668
1997-03-16,-15.9,-7.1,-10.366666666666667
1997-03-17,-10.8,-5.5,-8.216666666666667
1997-03-18,-10.6,-7.3,-8.9375
1997-03-19,-9.4,-7.0,-8.079166666666667
1997-03-20,-9.8,-7.0,-8.116666666666667
1997-03-21,-16.7,-7.1,-11.91304347826087
1997-03-22,-21.1,-8.7,-15.058333333333332
1997-03-23,-26.7,-11.7,-18.704166666666666
1997-03-24,-29.2,-12.0,-18.565217391304348
1997-03-25,-18.7,-9.4,-13.862499999999999
1997-03-26,-13.1,-7.7,-9.525
1997-03-27,-9.4,-7.1,-8.066666666666666
1997-03-28,-10.5,-6.6,-8.7125
1997-03-29,-17.6,-5.7,-10.225
1997-03-30,-20.7,-3.5,-9.241666666666667
1997-03-31,-14.1,0.5,-5.104166666666667
1997-04-01,-8.2,-1.7,-4.745833333333334
1997-04-02,-8.7,-1.7,-4.595833333333333
1997-04-03,-9.3,-5.9,-7.558333333333334
1997-04-04,-18.6,-6.8,-10.216666666666667
1997-04-05,-23.8,-6.3,-11.831818181818182
1997-04-06,-26.1,-6.3,-14.362499999999999
1997-04-07,-19.8,-6.0,-10.304166666666667
1997-04-08,-23.5,-6.3,-12.979166666666666
1997-04-09,-16.0,-5.5,-10.191666666666666
1997-04-10,-20.0,-6.3,-11.633333333333333
1997-04-11,-17.6,-6.8,-11.395833333333334
1997-04-12,-19.6,-5.4,-9.525
1997-04-13,-8.7,1.2,-3.8083333333333336
1997-04-14,-8.0,-3.9,-6.05
1997-04-15,-8.8,-2.8,-4.945833333333334
1997-04-16,-6.0,5.0,0.07500000000000002
1997-04-17,-9.0,-5.4,-7.1875
1997-04-18,-6.5,-1.7,-3.408333333333333
1997-04-19,-8.5,-3.4,-5.4875
1997-04-20,-13.1,-3.3,-6.579166666666667
1997-04-21,-9.6,2.1,-2.5083333333333333
1997-04-22,-6.4,-3.3,-5.570833333333333
1997-04-23,-13.0,-2.2,-5.052173913043478
1997-04-24,-15.4,-1.6,-6.729166666666667
1997-04-25,-10.1,-4.1,-6.0625
1997-04-26,-12.7,-2.7,-6.4750000000000005
1997-04-27,-13.8,-2.0,-5.829166666666667
1997-04-28,-7.9,-3.3,-5.145833333333333
1997-04-29,-4.7,2.1,-1.6875
1997-04-30,-3.2,2.1,-0.48333333333333334
1997-05-01,-1.9,4.8,2.1
1997-05-02,-2.4,4.4,1.5208333333333333
1997-05-03,-4.9,1.2,-1.3291666666666666
1997-05-04,-4.7,1.9,-0.9125
1997-05-05,-6.9,1.2,-1.7291666666666667
1997-05-06,-1.9,0.7,-0.43333333333333335
1997-05-07,0.6,7.2,3.525
1997-05-08,-1.7,9.1,4.458333333333333
1997-05-09,1.2,2.5,1.6833333333333333
1997-05-10,0.5,4.9,2.7125
1997-05-11,1.4,4.8,3.204166666666667
1997-05-12,0.6,6.7,4.421739130434783
1997-05-13,0.1,7.4,3.1695652173913045
1997-05-14,-1.9,9.0,4.308695652173913
1997-05-15,-0.1,7.4,3.5500000000000003
1997-05-16,-1.7,2.4,1.0999999999999999
1997-05-17,-1.6,5.0,1.1083333333333334
1997-05-18,-1.6,1.5,-0.39999999999999997
1997-05-19,-2.7,0.2,-0.91875
1997-05-20,-6.3,0.1,-2.1999999999999997
1997-05-21,-6.9,1.5,-1.1208333333333333
1997-05-22,-2.7,2.3,-0.17500000000000002
1997-05-23,-4.0,1.4,-0.6
1997-05-24,-1.4,3.9,1.1958333333333333
1997-05-25,-0.7,5.6,2.6750000000000003
1997-05-26,-0.4,6.6,3.579166666666667
1997-05-27,-0.6,4.3,2.78
1997-05-28,-1.4,3.9,1.894736842105263
1997-05-29,-1.8,2.7,0.4666666666666667
1997-05-30,-1.9,6.1,2.6913043478260867
1997-05-31,-0.1,8.9,4.7875000000000005
1997-06-01,0.9,9.7,5.866666666666667
1997-06-02,1.5,9.5,5.554166666666667
1997-06-03,-1.0,3.7,1.9333333333333333
1997-06-04,-1.1,5.9,2.7083333333333335
1997-06-05,1.8,11.6,6.704166666666667
1997-06-06,0.3,9.5,4.825
1997-06-07,3.3,17.7,11.299999999999999
1997-06-08,6.2,22.0,15.243478260869566
1997-06-09,4.7,25.4,17.879166666666666
1997-06-10,8.0,23.9,16.8875
1997-06-11,5.3,10.2,8.391666666666667
1997-06-12,4.8,14.9,10.270833333333334
1997-06-13,5.9,21.2,15.054166666666667
1997-06-14,11.7,23.9,17.954166666666666
1997-06-15,5.5,10.8,7.733333333333333
1997-06-16,6.1,15.7,11.165217391304349
1997-06-17,4.1,14.3,9.76086956521739
1997-06-18,3.3,14.2,9.85
1997-06-19,3.4,13.2,9.0375
1997-06-20,3.8,10.4,7.745833333333334
1997-06-21,6.1,11.7,8.858333333333333
1997-06-22,6.7,12.2,9.408333333333333
1997-06-23,5.5,17.1,12.541666666666666
1997-06-24,5.8,14.8,9.845833333333333
1997-06-25,3.2,7.2,5.116666666666666
1997-06-26,3.5,9.0,6.208333333333333
1997-06-27,2.8,11.9,8.091666666666667
1997-06-28,2.0,19.9,13.816666666666668
1997-06-29,6.7,19.6,14.375
1997-06-30,8.0,16.0,12.954166666666666
1997-07-01,7.1,14.2,10.9125
1997-07-02,5.8,9.9,7.854545454545455
1997-07-03,7.7,16.8,11.924999999999999
1997-07-04,11.2,15.2,13.1625
1997-07-05,9.5,13.5,11.570833333333333
1997-07-06,9.3,21.6,14.862499999999999
1997-07-07,9.1,17.6,12.934782608695652
1997-07-08,5.0,9.6,6.770833333333333
1997-07-09,5.4,13.2,9.154166666666667
1997-07-10,5.7,16.7,10.8125
1997-07-11,7.3,19.5,13.954166666666666
1997-07-12,8.1,22.3,16.754166666666666
1997-07-13,10.6,21.4,16.620833333333334
1997-07-14,9.1,23.6,16.770833333333332
1997-07-15,8.6,24.2,18.379166666666666
1997-07-16,10.2,23.8,17.64166666666667
1997-07-17,9.9,23.4,17.075
1997-07-18,9.7,22.6,16.495833333333334
1997-07-19,8.8,19.6,15.016666666666666
1997-07-20,8.7,14.5,12.204166666666666
1997-07-21,8.3,15.0,11.704347826086956
1997-07-22,8.0,20.2,15.166666666666666
1997-07-23,8.3,19.5,14.133333333333333
1997-07-24,5.9,19.9,14.487499999999999
1997-07-25,8.3,19.7,14.616666666666667
1997-07-26,11.6,20.2,13.9375
1997-07-27,8.7,11.2,9.825000000000001
1997-07-28,9.9,14.3,11.7125
1997-07-29,11.0,17.6,14.004166666666668
1997-07-30,11.2,17.1,13.681818181818182
1997-07-31,7.7,18.1,13.891666666666666
1997-08-01,8.5,18.5,14.404166666666667
1997-08-02,10.7,20.8,16.241666666666667
1997-08-03,6.7,18.1,12.841666666666667
1997-08-04,4.1,17.5,11.273913043478261
1997-08-05,5.8,17.9,12.070833333333333
1997-08-06,7.5,17.5,13.320833333333333
1997-08-07,7.8,21.0,14.487499999999999
1997-08-08,6.1,23.8,16.991666666666667
1997-08-09,9.1,19.8,15.583333333333334
1997-08-10,5.1,13.1,8.65
1997-08-11,1.1,10.9,6.721739130434782
1997-08-12,1.2,8.9,5.733333333333333
1997-08-13,2.2,9.4,6.122727272727272
1997-08-14,-0.4,10.4,5.9125000000000005
1997-08-15,-2.4,14.1,6.95
1997-08-16,0.0,18.1,10.512500000000001
1997-08-17,3.4,19.8,12.704166666666666
1997-08-18,6.0,21.8,13.987499999999999
1997-08-19,7.0,13.9,10.183333333333334
1997-08-20,3.6,14.7,9.430434782608696
1997-08-21,6.6,20.6,14.0625
1997-08-22,6.1,23.5,15.020833333333334
1997-08-23,6.9,15.2,10.975
1997-08-24,4.7,14.0,9.35
1997-08-25,1.5,15.4,9.520833333333334
1997-08-26,0.9,10.0,6.759090909090909
1997-08-27,3.0,12.6,8.604545454545455
1997-08-28,0.9,14.5,9.1875
1997-08-29,9.5,18.6,13.845833333333333
1997-08-30,12.7,20.2,16.104166666666668
1997-08-31,9.1,19.6,14.637500000000001
1997-09-01,7.8,12.3,10.554166666666667
1997-09-02,10.4,12.8,11.654166666666667
1997-09-03,7.2,14.2,12.216666666666667
1997-09-04,6.4,17.0,12.208333333333334
1997-09-05,11.6,13.6,12.450000000000001
1997-09-06,4.0,16.1,11.674999999999999
1997-09-07,1.4,12.9,6.3625
1997-09-08,3.0,10.2,7.191666666666666
1997-09-09,5.8,10.9,8.3375
1997-09-10,4.7,9.9,7.8999999999999995
1997-09-11,-1.0,9.5,5.8999999999999995
1997-09-12,-1.7,12.6,6.116666666666667
1997-09-13,5.0,7.5,6.1875
1997-09-14,0.5,7.8,5.5125
1997-09-15,-4.0,9.0,2.7541666666666664
1997-09-16,-5.2,7.6,3.6
1997-09-17,2.6,8.7,5.570833333333333
1997-09-18,2.5,7.0,4.266666666666667
1997-09-19,-1.2,6.0,2.533333333333333
1997-09-20,-2.0,6.4,1.5083333333333335
1997-09-21,-0.5,5.7,2.154166666666667
1997-09-22,-1.2,3.7,1.445833333333333
1997-09-23,-1.0,2.1,0.35000000000000003
1997-09-24,0.3,11.6,5.6625000000000005
1997-09-25,5.2,12.6,9.0625
1997-09-26,1.4,6.7,3.8083333333333336
1997-09-27,2.2,9.2,5.229166666666667
1997-09-28,0.8,9.5,4.616666666666666
1997-09-29,1.8,9.1,5.445833333333333
1997-09-30,1.0,5.1,3.6666666666666665
1997-10-01,-3.5,3.3,0.55
1997-10-02,0.5,3.9,1.6833333333333333
1997-10-03,0.3,4.5,2.1125
1997-10-04,-0.1,4.3,1.4875
1997-10-05,-0.5,4.9,1.2818181818181817
1997-10-06,0.0,3.3,1.7173913043478262
1997-10-07,0.5,5.4,2.183333333333333
1997-10-08,-1.0,2.2,0.7333333333333334
1997-10-09,0.0,1.3,0.42083333333333334
1997-10-10,-1.2,0.9,-0.325
1997-10-11,-1.5,-0.3,-0.8375
1997-10-12,-2.8,-0.5,-1.7208333333333332
1997-10-13,-1.4,0.3,-0.7458333333333332
1997-10-14,-3.8,-1.2,-1.95
1997-10-15,-5.3,-2.9,-4.166666666666667
1997-10-16,-8.3,-4.4,-6.075
1997-10-17,-8.3,-2.4,-4.841666666666667
1997-10-18,-2.9,3.7,0.3958333333333333
1997-10-19,-6.3,3.5,-1.6708333333333334
1997-10-20,-3.7,-0.7,-2.4125
1997-10-21,-3.0,-0.7,-2.0416666666666665
1997-10-22,-13.6,-1.8,-6.5249999999999995
1997-10-23,-13.4,-3.9,-6.3374999999999995
1997-10-24,-8.2,-2.9,-4.879166666666666
1997-10-25,-12.0,-4.8,-8.216666666666667
1997-10-26,-15.4,-5.8,-11.7875
1997-10-27,-9.4,-0.2,-3.345833333333333
1997-10-28,-3.7,3.9,-0.30833333333333335
1997-10-29,-0.7,5.3,2.5791666666666666
1997-10-30,2.9,7.8,4.904166666666667
1997-10-31,-3.5,3.0,-1.4791666666666667
1997-11-01,-5.6,-3.7,-4.3
1997-11-02,-5.6,-4.5,-5.029166666666667
1997-11-03,-7.0,-4.3,-5.645833333333333
1997-11-04,-18.6,-6.3,-11.621739130434783
1997-11-05,-19.3,-11.4,-15.525
1997-11-06,-18.4,-11.9,-15.6625
1997-11-07,-17.3,-8.9,-12.270833333333334
1997-11-08,-11.6,-7.1,-9.891666666666667
1997-11-09,-16.8,-5.4,-7.779166666666666
1997-11-10,-19.1,-13.1,-14.987499999999999
1997-11-11,-14.1,-10.3,-12.358333333333334
1997-11-12,-10.3,-5.9,-8.745833333333334
1997-11-13,-15.3,-3.1,-7.95
1997-11-14,-13.3,-4.1,-6.8625
1997-11-15,-14.8,-6.7,-10.570833333333333
1997-11-16,-9.4,-3.1,-5.854166666666667
1997-11-17,-2.2,2.0,-0.47500000000000003
1997-11-18,-2.1,5.6,1.7166666666666668
1997-11-19,-15.0,-2.1,-6.383333333333333
1997-11-20,-21.0,-13.8,-16.325
1997-11-21,-20.9,-12.8,-17.779166666666665
1997-11-22,-14.6,-10.8,-13.045833333333334
1997-11-23,-18.4,-12.6,-15.25
1997-11-24,-20.0,-14.7,-17.966666666666665
1997-11-25,-20.1,-10.7,-15.049999999999999
1997-11-26,-10.4,-7.4,-8.4
1997-11-27,-12.3,-5.9,-8.916666666666666
1997-11-28,-11.9,-4.8,-7.4750000000000005
1997-11-29,-12.8,-6.7,-10.408333333333333
1997-11-30,-22.0,-13.2,-15.987499999999999
1997-12-01,-26.4,-14.1,-21.179166666666667
1997-12-02,-29.5,-24.5,-27.270833333333332
1997-12-03,-25.5,-4.8,-11.491666666666667
1997-12-04,-11.7,-3.9,-8.291666666666666
1997-12-05,-22.6,-12.2,-15.445833333333333
1997-12-06,-18.2,-7.5,-13.070833333333333
1997-12-07,-16.3,-4.4,-8.133333333333333
1997-12-08,-11.3,-2.7,-6.0
1997-12-09,-2.5,-0.1,-1.1500000000000001
1997-12-10,-4.4,-2.7,-3.6833333333333336
1997-12-11,-3.6,-1.3,-1.945833333333333
1997-12-12,-5.8,-3.0,-4.3374999999999995
1997-12-13,-10.8,-5.6,-7.8999999999999995
1997-12-14,-23.5,-7.6,-17.266666666666666
1997-12-15,-15.2,4.4,-3.266666666666666
1997-12-16,2.5,6.2,4.308333333333334
1997-12-17,-2.3,5.9,2.2125
1997-12-18,-4.8,0.5,-2.391304347826087
1997-12-19,-6.7,2.1,-0.7458333333333332
1997-12-20,-16.6,-7.0,-10.158333333333333
1997-12-21,-15.3,-5.8,-11.512500000000001
